ASPM : City Pair Analysis : All Flights Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
From 4/1/2024 To 6/28/2024 Days Omitted ; Departure=DFW : Use Flight Plan,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Departure,Arrival,Date,Departure Hour,Flight Count,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,EDCT,EDCT>0,Gate Departure Delay,Taxi Out Delay,Average Taxi Out Time,Airport Departure Delay,Airborne Delay,Taxi In Delay,Block Delay,Gate Arrival Delay
DFW,PHL,4/5/24,16,1,100,100,100,0,0,0,10.4,21,6,1,7.5,0,0
DFW,PHL,4/5/24,19,1,100,100,100,0,0,0,14.4,25,11,0,0.5,0,0
DFW,PHL,4/8/24,5,1,100,100,100,0,0,0,3.4,14,0,0,0,0,0
DFW,PHL,4/8/24,7,1,100,100,100,0,0,0,6.4,17,0,2,22.5,4,0
DFW,PHL,4/8/24,8,1,100,100,100,0,0,1,7.4,18,8,0,11.5,0,0
DFW,PHL,4/8/24,10,1,100,100,100,0,0,0,3.4,14,2,0,6.5,0,0
DFW,PHL,4/8/24,12,1,100,0,100,0,0,14,13.4,24,27,0,0,0,0
DFW,PHL,4/8/24,15,2,0,0,50,0,0,47,14.9,26.5,61.5,5,6.75,8,50.5
DFW,PHL,4/8/24,16,1,100,100,100,0,0,0,6.4,17,5,0,0.5,0,0
DFW,PHL,4/8/24,19,1,100,100,100,0,0,0,10.4,21,7,0,0,0,0
DFW,PHL,4/9/24,5,1,100,100,100,0,0,0,16.4,27,13,2,0,0,0
DFW,PHL,4/9/24,7,1,100,100,100,0,0,0,12.4,23,3,0,4.5,0,0
DFW,PHL,4/9/24,8,1,100,100,100,0,0,0,7.4,18,2,0,0,0,0
DFW,PHL,4/9/24,10,1,100,0,100,0,0,0,25.4,36,22,3,0.5,4,1
DFW,PHL,4/9/24,12,1,0,0,0,0,0,49,26.4,37,75,0,3.5,4,53
DFW,PHL,4/9/24,13,1,0,0,0,0,0,70,2.6,14,73,0,0.5,1,71
DFW,PHL,4/9/24,15,2,50,0,50,0,0,21.5,17.4,29,38.5,2.5,8,0.5,22
DFW,PHL,4/9/24,16,1,100,0,100,0,0,9,9.4,20,18,1,0,0,0
DFW,PHL,4/9/24,19,1,0,0,100,0,0,20,8.4,19,28,3,0,0,6
DFW,PHL,4/10/24,5,1,100,100,100,0,0,0,5.4,16,0,0,4.5,0,0
DFW,PHL,4/10/24,7,2,100,0,50,0,0,0.5,47.4,59,46.5,6,5,34.5,34
DFW,PHL,4/10/24,8,1,100,0,100,0,0,0,29.4,40,28,0,3.5,5,4
DFW,PHL,4/10/24,10,1,0,0,0,0,0,22,27.4,38,49,0,1.5,6,28
DFW,PHL,4/10/24,12,1,100,100,100,0,0,0,114.4,125,0,0,0,85,0
DFW,PHL,4/10/24,13,1,100,0,0,0,0,0,108.6,120,106,0,0.5,108,105
DFW,PHL,4/10/24,15,1,100,0,0,0,0,8,26.4,37,34,0,0.5,7,15
DFW,PHL,4/10/24,16,1,100,100,100,0,0,6,7.4,18,13,0,10.5,0,0
DFW,PHL,4/10/24,19,1,0,0,0,0,0,40,5.4,16,45,0,0,0,21
DFW,PHL,4/11/24,5,2,50,50,50,0,0,17.5,4.9,16.5,21,0,5,0,10
DFW,PHL,4/11/24,7,1,100,0,100,0,0,0,18.4,29,18,0,7.5,0,0
DFW,PHL,4/11/24,8,1,100,0,0,0,0,11,18.4,29,29,3,0.5,6,17
DFW,PHL,4/11/24,10,1,100,100,100,0,0,0,6.4,17,3,0,5.5,0,0
DFW,PHL,4/11/24,12,1,100,100,100,0,0,0,5.4,16,0,0,3.5,0,0
DFW,PHL,4/11/24,13,1,100,0,0,0,0,10,4.6,16,15,1,2.5,8,18
DFW,PHL,4/11/24,15,1,0,0,0,0,0,20,7.4,18,27,2,1.5,0,19
DFW,PHL,4/11/24,16,1,100,100,100,0,0,0,2.4,13,0,0,1.5,0,0
DFW,PHL,4/11/24,19,1,100,100,100,0,0,0,13.4,24,13,0,0.5,0,0
DFW,PHL,4/12/24,5,2,50,50,50,0,0,21.5,4.4,16,24,11,2.5,0,18.5
DFW,PHL,4/12/24,6,1,100,100,100,0,0,0,0,11,0,5,1.5,10,0
DFW,PHL,4/12/24,7,1,100,0,100,0,0,0,22.4,33,18,0,1.5,0,0
DFW,PHL,4/12/24,8,1,100,100,100,0,0,2,8.4,19,10,3,0,0,0
DFW,PHL,4/12/24,10,1,100,100,100,0,0,2,5.4,16,7,3,1.5,0,0
DFW,PHL,4/12/24,12,1,100,100,100,0,0,0,9.4,20,2,0,3.5,0,0
DFW,PHL,4/12/24,15,1,0,0,0,1,63,56,7.4,18,63,1,0.5,0,49
DFW,PHL,4/12/24,16,1,100,100,100,1,10,1,9.4,20,10,7,0,0,0
DFW,PHL,4/12/24,19,1,100,100,100,0,0,0,12.4,23,12,16,0.5,10,10
DFW,PHL,4/15/24,5,1,100,100,100,0,0,0,4.4,15,0,3,1.5,0,0
DFW,PHL,4/15/24,7,2,100,50,100,0,0,0,21.9,33.5,16.5,0,1.5,3,1.5
DFW,PHL,4/15/24,8,1,100,100,100,0,0,0,6.4,17,3,1,0,0,0
DFW,PHL,4/15/24,10,1,100,100,100,0,0,0,9.4,20,8,0,1.5,0,0
DFW,PHL,4/15/24,12,1,100,0,100,0,0,0,18.4,29,18,4,3.5,8,8
DFW,PHL,4/15/24,15,1,100,100,100,0,0,3,5.4,16,8,4,0.5,0,0
DFW,PHL,4/15/24,16,1,100,100,100,0,0,0,4.4,15,0,3,1.5,0,0
DFW,PHL,4/15/24,19,1,100,100,100,0,0,6,5.4,16,11,0,0,0,0
DFW,PHL,4/16/24,5,1,100,100,100,0,0,0,2.4,13,0,0,4.5,0,0
DFW,PHL,4/16/24,7,2,100,100,100,0,0,0,9.4,21,6,2.5,1.75,0,0
DFW,PHL,4/16/24,8,1,100,100,100,0,0,1,13.4,24,14,7,0.5,0,1
DFW,PHL,4/16/24,10,1,100,100,100,0,0,0,10.4,21,7,0,0.5,0,0
DFW,PHL,4/16/24,12,1,100,100,100,0,0,0,4.4,15,0,0,4.5,0,0
DFW,PHL,4/16/24,13,1,100,100,0,0,0,7,2.6,14,10,4,2.5,9,16
DFW,PHL,4/16/24,15,1,100,100,100,0,0,0,5.4,16,0,0,0.5,0,0
DFW,PHL,4/16/24,16,1,100,100,100,0,0,0,11.4,22,6,1,0.5,0,0
DFW,PHL,4/16/24,19,1,100,100,100,0,0,0,11.4,22,9,2,0.5,3,1
DFW,PHL,4/17/24,5,1,100,100,100,0,0,0,8.4,19,2,3,0,0,0
DFW,PHL,4/17/24,7,2,100,100,100,0,0,0,14.4,26,11.5,2,3,0,0
DFW,PHL,4/17/24,8,1,100,0,100,0,0,1,14.4,25,15,8,0.5,6,7
DFW,PHL,4/17/24,10,1,100,100,100,0,0,0,0.4,11,0,0,4.5,0,0
DFW,PHL,4/17/24,12,1,100,100,100,0,0,0,7.4,18,4,0,1.5,0,0
DFW,PHL,4/17/24,13,1,100,100,100,0,0,0,1.6,13,0,0,0,0,0
DFW,PHL,4/17/24,15,1,100,100,100,0,0,0,5.4,16,3,0,4.5,0,0
DFW,PHL,4/17/24,16,1,100,100,100,0,0,0,7.4,18,3,0,2.5,0,0
DFW,PHL,4/17/24,19,1,100,0,100,0,0,0,21.4,32,21,0,2.5,0,0
DFW,PHL,4/18/24,5,2,50,50,50,0,0,19,5.9,17.5,23.5,3,6,1,20
DFW,PHL,4/18/24,7,1,100,100,100,0,0,0,10.4,21,9,0,12.5,0,0
DFW,PHL,4/18/24,8,1,100,100,100,0,0,0,10.4,21,8,0,0.5,0,0
DFW,PHL,4/18/24,10,1,0,0,0,0,0,79,2.4,13,81,0,22.5,1,80
DFW,PHL,4/18/24,12,1,100,100,100,0,0,0,6.4,17,5,0,2.5,0,0
DFW,PHL,4/18/24,13,1,100,100,100,0,0,0,2.6,14,2,6,0,7,6
DFW,PHL,4/18/24,15,1,0,0,0,0,0,23,15.4,26,38,0,2.5,0,23
DFW,PHL,4/18/24,16,1,100,100,100,0,0,0,13.4,24,5,4,2.5,0,0
DFW,PHL,4/18/24,19,1,100,0,100,0,0,1,19.4,30,20,1,2.5,6,7
DFW,PHL,4/19/24,5,2,100,100,100,0,0,0,4.9,16.5,1,4.5,8,9.5,5
DFW,PHL,4/19/24,7,1,100,100,100,0,0,0,16.4,27,11,0,7.5,0,0
DFW,PHL,4/19/24,8,1,100,100,100,0,0,0,7.4,18,7,0,2.5,0,0
DFW,PHL,4/19/24,10,1,100,100,100,0,0,5,6.4,17,11,0,2.5,0,0
DFW,PHL,4/19/24,12,1,100,100,100,0,0,0,8.4,19,3,0,13.5,0,0
DFW,PHL,4/19/24,15,1,100,100,100,0,0,0,0.4,11,0,0,5.5,0,0
DFW,PHL,4/19/24,16,1,100,100,100,0,0,0,9.4,20,5,0,0.5,0,0
DFW,PHL,4/19/24,19,1,100,0,0,0,0,11,18.4,29,29,7,0.5,7,18
DFW,PHL,4/22/24,5,1,100,100,100,0,0,0,4.4,15,1,11,0.5,2,0
DFW,PHL,4/22/24,7,2,100,100,100,0,0,0,4.4,16,2,1.5,1.25,1,0
DFW,PHL,4/22/24,8,1,100,100,100,0,0,0,2.4,13,2,1,0,1,1
DFW,PHL,4/22/24,10,1,0,0,0,0,0,21,6.4,17,27,0,0,0,19
DFW,PHL,4/22/24,12,1,100,100,100,0,0,0,3.4,14,0,0,5.5,0,0
DFW,PHL,4/22/24,15,1,0,0,0,0,0,22,11.4,22,33,2,0.5,6,28
DFW,PHL,4/22/24,16,1,100,100,100,0,0,0,11.4,22,6,0,3.5,0,0
DFW,PHL,4/22/24,19,1,0,0,100,0,0,15,9.4,20,24,0,1.5,0,11
DFW,PHL,4/23/24,5,1,100,100,100,0,0,0,3.4,14,2,0,0.5,0,0
DFW,PHL,4/23/24,7,1,100,100,100,0,0,0,13.4,24,11,0,1.5,0,0
DFW,PHL,4/23/24,8,2,100,100,100,0,0,0,6.4,18,5,4,2.25,0,0
DFW,PHL,4/23/24,10,1,100,100,100,0,0,0,7.4,18,3,1,0.5,0,0
DFW,PHL,4/23/24,12,1,100,100,100,0,0,0,2.4,13,0,3,10.5,0,0
DFW,PHL,4/23/24,13,1,100,100,100,0,0,0,2.6,14,0,7,1.5,11,0
DFW,PHL,4/23/24,15,1,0,0,100,0,0,18,3.4,14,21,0,1.5,0,6
DFW,PHL,4/23/24,16,1,0,0,0,0,0,200,7.4,18,207,0,0.5,0,187
DFW,PHL,4/23/24,19,1,100,0,100,0,0,0,21.4,32,20,1,0,5,4
DFW,PHL,4/24/24,5,2,100,50,100,0,0,0.5,17.4,29,16.5,0,4.5,8,7
DFW,PHL,4/24/24,7,1,100,0,100,0,0,13,14.4,25,27,0,0.5,0,1
DFW,PHL,4/24/24,8,1,100,100,100,0,0,0,4.4,15,0,4,0,0,0
DFW,PHL,4/24/24,10,1,0,0,100,0,0,17,9.4,20,26,4,2.5,0,12
DFW,PHL,4/24/24,12,1,100,100,100,0,0,0,11.4,22,7,0,5.5,0,0
DFW,PHL,4/24/24,13,1,100,100,100,0,0,0,0,11,0,0,0.5,0,0
DFW,PHL,4/24/24,15,1,100,100,100,0,0,0,5.4,16,1,1,1.5,0,0
DFW,PHL,4/24/24,16,1,100,100,100,0,0,0,7.4,18,4,0,0.5,0,0
DFW,PHL,4/24/24,19,1,100,100,100,0,0,0,5.4,16,0,7,6.5,1,0
DFW,PHL,4/25/24,5,2,100,100,100,0,0,0,7.9,19.5,2,2.5,10.5,8,4.5
DFW,PHL,4/25/24,7,1,0,0,100,0,0,15,5.4,16,20,0,1.5,0,2
DFW,PHL,4/25/24,8,1,100,100,100,0,0,0,9.4,20,6,0,3.5,0,0
DFW,PHL,4/25/24,10,1,0,0,100,0,0,21,0.4,11,21,0,0.5,0,2
DFW,PHL,4/25/24,12,1,100,100,100,0,0,0,3.4,14,0,0,4.5,0,0
DFW,PHL,4/25/24,13,1,100,100,100,0,0,0,4.6,16,0,6,1.5,12,4
DFW,PHL,4/25/24,15,1,0,0,0,0,0,37,3.4,14,40,0,1.5,0,27
DFW,PHL,4/25/24,16,1,100,100,100,0,0,0,7.4,18,5,0,5.5,0,0
DFW,PHL,4/25/24,19,1,100,100,100,0,0,3,8.4,19,11,0,4.5,0,0
DFW,PHL,4/26/24,5,1,100,100,100,0,0,0,7.4,18,3,0,3.5,0,0
DFW,PHL,4/26/24,7,1,100,100,100,0,0,0,5.4,16,4,0,3.5,0,0
DFW,PHL,4/26/24,8,2,100,50,100,0,0,2,14.9,26.5,16.5,0,5,0.5,2
DFW,PHL,4/26/24,10,1,100,100,100,0,0,0,7.4,18,0,5,0,0,0
DFW,PHL,4/26/24,12,1,0,0,0,0,0,16,27.4,38,43,9,0,18,34
DFW,PHL,4/26/24,15,1,0,0,0,0,0,92,20.4,31,112,8,0.5,19,111
DFW,PHL,4/26/24,16,1,100,100,100,0,0,0,8.4,19,5,0,1.5,0,0
DFW,PHL,4/26/24,19,1,0,0,0,0,0,17,15.4,26,32,0,0,1,18
DFW,PHL,4/29/24,5,1,100,100,100,0,0,0,7.4,18,5,0,0,0,0
DFW,PHL,4/29/24,7,2,50,0,50,0,0,8.5,19.9,31.5,27,1,3,6,13.5
DFW,PHL,4/29/24,8,1,100,0,0,0,0,9,34.4,45,43,4,0,19,28
DFW,PHL,4/29/24,10,1,0,0,0,0,0,67,1.4,12,68,1,0,0,48
DFW,PHL,4/29/24,12,1,100,100,100,0,0,0,5.4,16,0,0,0.5,0,0
DFW,PHL,4/29/24,15,1,100,100,100,0,0,3,5.4,16,8,0,0,0,0
DFW,PHL,4/29/24,16,1,0,0,100,0,0,19,9.4,20,28,0,0,0,1
DFW,PHL,4/29/24,19,1,100,0,0,0,0,12,18.4,29,30,3,2.5,13,25
DFW,PHL,4/30/24,5,1,100,100,100,0,0,0,3.4,14,0,0,3.5,0,0
DFW,PHL,4/30/24,7,1,0,0,0,0,0,27,4.4,15,31,2,0,0,18
DFW,PHL,4/30/24,8,2,100,50,100,0,0,5.5,5.4,17,9,4.5,2.75,0,0
DFW,PHL,4/30/24,10,1,100,100,100,0,0,0,5.4,16,5,2,1.5,0,0
DFW,PHL,4/30/24,12,1,100,100,100,0,0,0,6.4,17,2,0,2.5,0,0
DFW,PHL,4/30/24,15,1,100,100,100,0,0,0,3.4,14,1,5,11.5,7,5
DFW,PHL,4/30/24,16,1,0,0,0,0,0,66,5.4,16,71,0,0.5,0,47
DFW,PHL,4/30/24,19,1,100,100,100,0,0,0,6.4,17,5,0,0.5,0,0
DFW,PHL,5/1/24,5,2,50,50,50,0,0,11.5,9.9,21.5,18.5,4,3.5,2,13.5
DFW,PHL,5/1/24,7,1,100,100,100,0,0,0,13.4,24,12,1,1.5,0,0
DFW,PHL,5/1/24,8,1,100,100,100,0,0,0,11.4,22,8,9,0,8,5
DFW,PHL,5/1/24,10,1,100,100,100,0,0,0,10.4,21,8,0,2.5,0,0
DFW,PHL,5/1/24,12,1,100,0,100,0,0,0,24.4,35,17,4,1.5,13,6
DFW,PHL,5/1/24,13,1,100,100,100,0,0,0,12.6,24,11,1,0,12,10
DFW,PHL,5/1/24,15,1,100,100,100,0,0,3,7.4,18,10,0,0,0,0
DFW,PHL,5/1/24,16,1,100,0,100,0,0,0,19.4,30,17,0,2.5,6,4
DFW,PHL,5/1/24,19,1,100,100,100,0,0,5,5.4,16,10,1,0,0,0
DFW,PHL,5/2/24,5,2,50,0,0,0,0,80,12.4,24,89.5,3.5,2.25,10.5,83
DFW,PHL,5/2/24,7,1,100,100,100,0,0,0,5.4,16,1,0,7.5,0,0
DFW,PHL,5/2/24,8,1,100,100,100,0,0,0,5.4,16,0,9,3.5,3,0
DFW,PHL,5/2/24,10,1,100,100,100,0,0,10,2.4,13,12,4,1.5,0,0
DFW,PHL,5/2/24,12,1,100,100,100,0,0,5,5.4,16,10,0,0,0,0
DFW,PHL,5/2/24,13,1,100,100,100,0,0,0,11.6,23,0,0,0,11,0
DFW,PHL,5/2/24,15,1,100,100,100,0,0,0,9.4,20,7,0,0,0,0
DFW,PHL,5/2/24,16,1,100,0,100,0,0,10,12.4,23,22,0,0.5,0,2
DFW,PHL,5/2/24,19,1,0,0,0,0,0,33,8.4,19,41,0,0.5,0,22
DFW,PHL,5/3/24,5,1,100,100,100,0,0,0,9.4,20,5,0,3.5,4,0
DFW,PHL,5/3/24,7,1,0,0,0,0,0,133,11.4,22,144,0,4.5,0,125
DFW,PHL,5/3/24,8,2,100,100,100,0,0,0,11.4,23,8,1,7.5,3.5,1
DFW,PHL,5/3/24,10,1,100,100,100,0,0,0,14.4,25,13,0,10.5,5,4
DFW,PHL,5/3/24,12,1,100,100,100,0,0,0,8.4,19,7,3,3.5,0,0
DFW,PHL,5/3/24,15,1,100,100,100,0,0,0,3.4,14,0,1,1.5,0,0
DFW,PHL,5/3/24,16,1,100,100,100,0,0,0,0,10,0,5,0.5,0,0
DFW,PHL,5/3/24,19,1,100,0,100,0,0,0,17.4,28,15,0,6.5,10,8
DFW,PHL,5/6/24,5,1,100,100,100,0,0,0,1.4,12,0,0,4.5,0,0
DFW,PHL,5/6/24,7,2,100,100,100,0,0,0,13.9,25.5,9,0,3,6,3.5
DFW,PHL,5/6/24,8,1,0,0,0,0,0,104,3.4,14,107,1,1.5,0,86
DFW,PHL,5/6/24,10,1,100,100,100,0,0,0,2.4,13,0,4,1.5,0,0
DFW,PHL,5/6/24,12,1,100,100,100,0,0,0,8.4,19,5,0,0.5,0,0
DFW,PHL,5/6/24,16,1,100,0,100,0,0,14,2.4,13,16,1,2.5,0,12
DFW,PHL,5/6/24,17,1,100,100,100,0,0,0,9.4,20,7,0,9.5,0,0
DFW,PHL,5/6/24,19,1,0,0,0,0,0,54,1.4,12,55,0,1.5,0,43
DFW,PHL,5/7/24,5,1,100,100,100,0,0,0,0.4,11,0,0,4.5,0,0
DFW,PHL,5/7/24,7,1,100,100,100,0,0,0,5.4,16,0,0,4.5,0,0
DFW,PHL,5/7/24,8,2,100,100,100,0,0,0,11.4,23,6,2.5,2.25,0,0
DFW,PHL,5/7/24,10,1,100,0,0,0,0,4,21.4,32,25,15,0,23,27
DFW,PHL,5/7/24,12,1,100,100,100,0,0,0,13.4,24,12,6,1.5,8,7
DFW,PHL,5/7/24,13,1,100,0,100,0,0,11,6.6,18,18,0,0,1,12
DFW,PHL,5/7/24,16,1,100,100,100,0,0,0,3.4,14,0,6,0,3,0
DFW,PHL,5/7/24,17,1,100,100,100,0,0,0,11.4,22,5,0,2.5,0,0
DFW,PHL,5/7/24,19,1,0,0,0,0,0,38,2.4,13,40,0,3.5,0,22
DFW,PHL,5/8/24,5,2,100,100,100,0,0,5.5,7.9,19.5,10.5,6,1,1.5,0
DFW,PHL,5/8/24,7,1,100,100,100,0,0,0,13.4,24,10,2,0,0,0
DFW,PHL,5/8/24,8,1,100,100,100,0,0,0,4.4,15,0,0,0.5,0,0
DFW,PHL,5/8/24,10,1,0,0,0,0,0,56,3.4,14,59,4,0,0,43
DFW,PHL,5/8/24,12,1,100,100,100,0,0,0,5.4,16,1,6,0,0,0
DFW,PHL,5/8/24,13,1,100,100,100,0,0,0,0.6,12,0,7,0,6,0
DFW,PHL,5/8/24,16,1,0,0,0,0,0,18,16.4,27,34,0,0.5,8,26
DFW,PHL,5/8/24,17,1,100,0,100,0,0,14,7.4,18,21,0,5.5,0,0
DFW,PHL,5/8/24,19,1,100,0,0,0,0,0,29.4,40,24,0,0,29,24
DFW,PHL,5/9/24,5,2,100,100,100,0,0,0,6.9,18.5,2,0,8.5,0,0
DFW,PHL,5/9/24,7,1,100,0,100,0,0,0,20.4,31,17,0,4.5,0,0
DFW,PHL,5/9/24,8,1,100,0,100,0,0,8,16.4,27,24,0,0.5,0,0
DFW,PHL,5/9/24,10,1,100,0,100,0,0,9,7.4,18,16,3,4.5,0,0
DFW,PHL,5/9/24,12,1,100,100,100,0,0,0,3.4,14,1,0,5.5,0,0
DFW,PHL,5/9/24,13,1,100,0,100,0,0,10,7.6,19,18,0,0,0,10
DFW,PHL,5/9/24,16,1,0,0,0,0,0,26,14.4,25,40,0,2.5,0,16
DFW,PHL,5/9/24,17,1,100,0,0,0,0,0,43.4,54,40,0,11.5,19,16
DFW,PHL,5/9/24,19,1,0,0,100,0,0,15,9.4,20,24,0,9.5,0,1
DFW,PHL,5/10/24,5,1,100,100,100,0,0,0,3.4,14,3,0,1.5,0,0
DFW,PHL,5/10/24,7,1,100,100,100,0,0,3,7.4,18,10,1,5.5,0,0
DFW,PHL,5/10/24,8,2,100,100,100,0,0,0,7.9,19.5,5,0.5,6.5,0,0
DFW,PHL,5/10/24,10,1,100,100,100,0,0,4,10.4,21,14,0,5.5,0,0
DFW,PHL,5/10/24,12,1,100,0,100,0,0,2,13.4,24,15,0,0.5,0,0
DFW,PHL,5/10/24,16,1,100,0,100,0,0,7,13.4,24,20,4,1.5,3,10
DFW,PHL,5/10/24,17,1,0,0,0,0,0,49,13.4,24,62,0,4.5,0,32
DFW,PHL,5/10/24,19,1,0,0,0,0,0,33,15.4,26,48,0,3.5,0,25
DFW,PHL,5/10/24,22,1,0,0,0,0,0,37,6.4,17,43,0,0.5,0,33
DFW,PHL,5/13/24,5,1,0,0,0,0,0,25,5.4,16,30,7,2.5,0,19
DFW,PHL,5/13/24,7,2,100,100,100,0,0,0,5.9,17.5,2,3.5,5,0,0
DFW,PHL,5/13/24,8,1,100,100,100,0,0,1,8.4,19,9,7,5.5,0,0
DFW,PHL,5/13/24,10,1,0,0,100,0,0,26,2.4,13,28,0,1.5,0,0
DFW,PHL,5/13/24,12,1,100,100,100,0,0,0,3.4,14,0,1,0.5,0,0
DFW,PHL,5/13/24,16,1,0,0,100,0,0,15,8.4,19,23,0,1.5,0,3
DFW,PHL,5/13/24,17,1,100,0,100,0,0,0,17.4,28,15,0,2.5,0,0
DFW,PHL,5/13/24,19,1,0,0,0,0,0,31,24.4,35,55,0,0,0,23
DFW,PHL,5/14/24,5,1,100,100,100,0,0,0,7.4,18,3,0,0,0,0
DFW,PHL,5/14/24,7,1,100,100,100,0,0,0,6.4,17,4,0,0.5,0,0
DFW,PHL,5/14/24,8,2,100,50,100,0,0,10,9.4,21,19,3.5,5.5,0,4.5
DFW,PHL,5/14/24,10,1,100,100,100,0,0,2,1.4,12,3,6,0.5,0,0
DFW,PHL,5/14/24,12,1,0,0,100,0,0,30,2.4,13,32,0,3.5,0,14
DFW,PHL,5/14/24,13,1,100,100,100,0,0,0,5.6,17,0,1,1.5,8,0
DFW,PHL,5/14/24,16,1,100,100,100,0,0,8,6.4,17,14,2,4.5,0,7
DFW,PHL,5/14/24,17,1,100,100,100,0,0,0,5.4,16,3,0,2.5,0,0
DFW,PHL,5/14/24,19,1,100,0,100,0,0,3,23.4,34,26,0,0,0,0
DFW,PHL,5/15/24,5,2,50,50,50,0,0,16,2.9,14.5,18.5,2.5,11,0,13.5
DFW,PHL,5/15/24,7,1,100,100,100,0,0,1,4.4,15,5,0,5.5,0,0
DFW,PHL,5/15/24,8,1,100,100,100,0,0,0,9.4,20,6,0,0.5,0,0
DFW,PHL,5/15/24,10,1,100,100,100,0,0,3,9.4,20,12,1,2.5,0,0
DFW,PHL,5/15/24,12,1,100,100,100,0,0,6,8.4,19,14,0,3.5,0,1
DFW,PHL,5/15/24,13,1,100,100,100,0,0,1,4.6,16,6,0,0,0,1
DFW,PHL,5/15/24,16,1,100,0,0,0,0,4,28.4,39,32,0,3.5,22,26
DFW,PHL,5/15/24,17,1,100,100,100,0,0,0,9.4,20,1,0,11.5,0,0
DFW,PHL,5/15/24,18,1,100,100,100,0,0,0,4.4,17,0,0,19.5,0,0
DFW,PHL,5/15/24,19,1,0,0,0,0,0,67,11.4,22,78,0,4.5,0,63
DFW,PHL,5/16/24,5,1,100,100,100,0,0,0,4.4,15,3,0,9.5,0,0
DFW,PHL,5/16/24,8,1,100,100,100,0,0,1,7.4,18,8,0,0.5,0,0
DFW,PHL,5/16/24,10,1,100,0,0,0,0,0,20.4,31,20,1,11.5,17,17
DFW,PHL,5/16/24,12,1,0,0,0,0,0,27,45.4,56,72,0,1.5,27,54
DFW,PHL,5/16/24,13,2,0,0,0,0,0,93.5,9,21,102.5,8.5,10,15,105
DFW,PHL,5/16/24,16,1,0,0,0,0,0,39,26.4,37,65,0,3.5,10,49
DFW,PHL,5/16/24,17,1,0,0,100,0,0,16,7.4,18,23,0,1.5,0,0
DFW,PHL,5/16/24,19,1,0,0,0,0,0,169,6.4,17,175,0,0.5,0,143
DFW,PHL,5/17/24,7,1,100,100,100,0,0,0,9.4,20,7,0,19.5,4,2
DFW,PHL,5/17/24,8,1,0,0,0,0,0,27,19.4,30,46,2,2.5,0,21
DFW,PHL,5/17/24,10,1,0,0,0,0,0,15,15.4,26,30,0,8.5,0,15
DFW,PHL,5/17/24,12,1,100,100,100,0,0,3,5.4,16,8,0,2.5,0,0
DFW,PHL,5/17/24,16,1,100,0,100,0,0,11,5.4,16,16,0,7.5,0,0
DFW,PHL,5/17/24,17,1,100,100,100,0,0,0,6.4,17,6,0,2.5,0,0
DFW,PHL,5/17/24,19,1,0,0,100,0,0,28,3.4,14,31,0,5.5,0,6
DFW,PHL,5/17/24,20,1,100,0,100,0,0,7,14.4,27,21,2,6.5,0,0
DFW,PHL,5/20/24,5,1,100,100,100,0,0,0,5.4,16,1,12,2.5,9,5
DFW,PHL,5/20/24,7,1,100,0,100,0,0,14,7.4,18,21,0,2.5,0,4
DFW,PHL,5/20/24,8,1,100,100,100,0,0,0,1.4,12,0,4,1.5,0,0
DFW,PHL,5/20/24,10,1,100,0,100,0,0,9,12.4,23,21,3,0,2,11
DFW,PHL,5/20/24,12,1,0,0,0,0,0,49,2.4,13,51,0,1.5,0,36
DFW,PHL,5/20/24,16,1,0,0,0,0,0,70,5.4,16,75,0,9.5,11,81
DFW,PHL,5/20/24,17,1,100,100,100,0,0,0,4.4,15,1,0,0.5,0,0
DFW,PHL,5/20/24,19,1,100,0,100,0,0,4,15.4,26,19,0,3.5,3,7
DFW,PHL,5/20/24,20,1,0,0,0,0,0,97,9.4,22,106,0,25.5,8,105
DFW,PHL,5/21/24,5,2,100,100,100,0,0,0,4.9,16.5,1,5,3,1.5,0
DFW,PHL,5/21/24,7,2,100,100,100,0,0,6,4.4,16,10,3.5,4.75,0,1.5
DFW,PHL,5/21/24,8,1,100,100,100,0,0,0,5.4,16,2,2,0,0,0
DFW,PHL,5/21/24,10,1,100,100,100,0,0,1,5.4,16,6,2,0,0,0
DFW,PHL,5/21/24,12,1,100,100,100,0,0,9,4.4,15,13,1,1.5,0,2
DFW,PHL,5/21/24,13,1,100,100,100,0,0,0,5.6,17,0,14,0,19,11
DFW,PHL,5/21/24,16,1,0,0,0,0,0,46,62.4,73,108,1,2.5,53,99
DFW,PHL,5/21/24,17,1,0,0,0,0,0,24,71.4,82,95,3,0.5,48,72
DFW,PHL,5/21/24,19,1,100,0,0,0,0,13,19.4,30,32,4,3.5,7,20
DFW,PHL,5/22/24,5,2,100,100,100,0,0,0,5.4,17,1.5,4,4.5,0,0
DFW,PHL,5/22/24,7,1,100,100,100,0,0,0,12.4,23,11,0,0,0,0
DFW,PHL,5/22/24,8,1,100,0,100,0,0,7,17.4,28,24,9,0,0,0
DFW,PHL,5/22/24,10,1,0,0,0,0,0,125,1.4,12,126,0,0,0,100
DFW,PHL,5/22/24,12,1,100,100,100,0,0,0,1.4,12,1,1,0.5,0,0
DFW,PHL,5/22/24,15,1,0,0,0,1,39,27,11.6,23,39,0,0,0,16
